,Unnamed: 0,Review,Ratings
36931,36931,Definitely not a recommended product,3
36932,36932,Accuracy is not good,3
36933,36933,Expecting more on quality,3
36934,36934,Alexa,3
36937,36937,Average watch.,3
36938,36938,Thik thak compare to redmi not good a noise,3
36939,36939,liked this product,3
36940,36940,Decent,3
36941,36941,Alexa na functioning well,3
36942,36942,Good product with this price,3
36943,36943,Nice product. Bt some technical issues,3
36944,36944,Bluetooth disconnected when app doesn't run in background,3
36945,36945,"Tracking issues , no good watch faces",3
36946,36946,3,3
36949,36949,Product is nice but no additional watch faces as Promised.,3
36950,36950,Shi h jada acchi bhi nhi h,3
36951,36951,Good but not worth it....,3
36952,36952,Nice,3
36953,36953,Average,3
36954,36954,Accuracy is very low.,3
36955,36955,Expected better alexa control .,3
36956,36956,Not accurate and very laggy and only 6 watch faces are there,3
36957,36957,Need to fix some connectivity problems,3
36958,36958,Bar Bar phone Discontact ho jati h,3
36961,36961,All things are perfect except the battery life,3
36962,36962,The app for the watch is bad,3
36963,36963,"Call alerts, messages notification not working properly",3
36964,36964,Good product,3
36965,36965,Not so bad,3
36966,36966,Not good go for boat xtend,3
36967,36967,Oxy meter not showing proper reading,3
36968,36968,The watch is good,3
36969,36969,Medium  performance,3
36970,36970,The display is complaint within 2 months,3
36973,36973,Accuracy is below expectations.,3
36974,36974,Not a too good watch,3
36975,36975,Everything works fine except for alexa,3
36976,36976,problem,3
36977,36977,Sleep data,3
36978,36978,I am satisfied with this product.,3
36979,36979,Look,3
36980,36980,👎👎,3
36981,36981,Nice....,3
36982,36982,Not battry baup,3
36985,36985,Watch not rec. Proper. Conditions,3
36986,36986,It's very bad,3
36987,36987,Noise pro 3,3
36988,36988,Not bad,3
36989,36989,Good,3
36990,36990,Look and performance was good but facing issues with notifications,3
36991,36991,Experience,3
36992,36992,Best product,3
36993,36993,Valuable for money,3
36994,36994,Good product,3
36997,36997,Its good feel,3
36998,36998,Good,3
36999,36999,It's good,3
37000,37000,bit dissappointed.limited features less battery life.doesn't even have quick replys.,3
37001,37001,Bad,3
37002,37002,Good,3
37003,37003,Na,3
37004,37004,That was good,3
37005,37005,Charge is not last as it's told by...,3
37006,37006,Ok ok,3
37009,37009,Average,3
37010,37010,issue with bettry after 2 months,3
37011,37011,Love it,3
37012,37012,"Improve battery life,add some more sports modes",3
37013,37013,Average,3
37014,37014,Incorrect calorie count. Watch shows calorie count even when not on wrist or while in car,3
37015,37015,Gud,3
37016,37016,Noise,3
37017,37017,So far so good,3
37018,37018,Superb product!!,3
37020,37020,Immature Product,1
37021,37021,Whenever I try to touch on screen to change watch face it got restart again and again,1
37022,37022,"battery drainage fast, Poor support service",1
37023,37023,Ok Ok type,1
37024,37024,"Useless Product. Only looks, no functionality",1
37025,37025,Alexa doesn't work!,1
37026,37026,"Watch out ! CANT REFUND and only selected apps notification can come , alexa works after 1 trick",1
37027,37027,Do not buy it. Look for some other smart watches.!!!,1
37028,37028,absolute waste of money,1
37029,37029,Work worse then cheap watch,1
37032,37032,The worst smart watch I have ever seen in my life,1
37033,37033,"Not at all Good, Only for time is good",1
37034,37034,"ListeIt is no good for a Smart watch at this price with no GPS  function,",1
37035,37035,connecting issues,1
37036,37036,Noise fails at every level.,1
37037,37037,Dissatisfied customer,1
37038,37038,I m not able to register in the app 😔. Password error comes again and again.,1
37039,37039,Probably the worst watch,1
37040,37040,Don't waste your money,1
37041,37041,Product is not getting bootup and also it had a connectivity issue with App as well.,1
37044,37044,Worst experience with product and customer support,1
37045,37045,Battery life is good. Alexa doesn't work properly...,1
37046,37046,Software and hardware issues detected,1
37047,37047,Don't Buy,1
37048,37048,Worst Experience!,1
37049,37049,Please stop manufacturing these kind of products,1
37050,37050,Worst thing ever I buy. Got hang while change watch faces. Heart rate monitor is not work properly,1
37051,37051,Doesn’t respond and Hanges a lot,1
37052,37052,Not up to mark. Bekar nothing smart in it.,1
37053,37053,Even Replaced Item is Defective,1
37056,37056,DO NOT buy this product if you are looking for a device with accurate reading,1
37057,37057,Not even worth for 1 start. Worst gadget,1
37058,37058,Please don't but this one.,1
37059,37059,Worst product I have ever tried for,1
37060,37060,Stopped working within 1 month of purchase,1
37061,37061,Thirdclass products,1
37062,37062,Bad,1
37063,37063,Price is too much,1
37064,37064,Worst watch don't buy waste of money,1
37065,37065,Connectivity issue of this product......,1
37068,37068,Issues in smartwatch,1
37069,37069,Not worth it for 4500rs.,1
37070,37070,Not working now.......searching for service with in amonth of purchase,1
37071,37071,Worst product...don't waste your money in this,1
37072,37072,"Bad Product , NOt working bluetooh after 15 days",1
37073,37073,Not getting connected,1
37074,37074,Unhealthy,1
37075,37075,Sleep monitoring not working,1
37076,37076,It's useless as it's defective in nature later on discovered,1
37077,37077,Worst product,1
37080,37080,Not a value for money product.,1
37081,37081,Not accurate,1
37082,37082,Disappointed a lot,1
37083,37083,Order Issue,1
37084,37084,Worst product,1
37085,37085,Alexa Not Work as We Expect.,1
37086,37086,very chip product,1
37087,37087,Can't connect to alexa,1
37088,37088,Faulty product... keeps restarting anytime it wants to.,1
37089,37089,"Very bad watch,many time switch off itself and hang also, wrost your money, I don't like it",1
37092,37092,Product not good,1
37093,37093,Issue in the connectivity,1
37094,37094,It get disconnect even if phone is place near 1mtr bth conn..,1
37095,37095,"Not good all data is fake,",1
37096,37096,This watch is a mess,1
37097,37097,Gatiya se gatiya product,1
37098,37098,Pathetic experience. It’s not compatible with IOS.,1
37099,37099,Keep restarting itself 3 to 4 times in a day,1
37100,37100,Cause wound and severe rash on skin,1
37101,37101,"I'm not satisfied with this product, no more advanced features look like with its price.",1
37104,37104,Golden colour as visible in image does not match,1
37105,37105,Software ISSUE ..,1
37106,37106,Worst product ever bought at amazon.,1
37107,37107,Waste full,1
37108,37108,Connectivity issues,1
37109,37109,Useless product,1
37110,37110,Disappointed,1
37111,37111,Defect in watch,1
37112,37112,Not worth,1
37113,37113,Worst product and experience,1
37116,37116,Not very good,1
37117,37117,Purchased 2 watches. Facing same issue in both the watches.,1
37118,37118,Notification,1
37119,37119,Not good..,1
37120,37120,All sensors are not working..always giving msg wear the bnd tightly,1
37121,37121,Touch is not working,1
37122,37122,Waste of Money,1
37123,37123,Totally bad products time to time reconnect problem totally wasted of money,1
37124,37124,"After using, I left it in the cupboard, no accuracy and no use of smart functions",1
37125,37125,Not worth it.,1
37128,37128,Charging issue,1
37129,37129,Faulty Product,1
37130,37130,Wast of money,1
37131,37131,Not recommended,1
37132,37132,Don't buy waste money,1
37133,37133,i m trying 1st of the day the noise fit 3 assist not connected with android,1
37134,37134,Product is missing. Please avoid this seller,1
37135,37135,Don’t buy,1
37136,37136,Step calculation is not correct,1
37137,37137,Worst watch  work for 1 or 2 hours while connected,1
37139,37139,Awesome quality and features at this price.,5
37140,37140,Must buy,5
37141,37141,Great choice for a smart watch,5
37142,37142,Amazing watch!,5
37143,37143,Nice smartwatch,5
37144,37144,Overall the watch is Awesome.Worth the price,5
37145,37145,Real Value for money,5
37146,37146,Excellent product and worth every penny,5
37147,37147,Very good product,5
37148,37148,A fitness tracker with reasonably good features,5
37151,37151,Everyone can buy this wach without fear,5
37152,37152,Not Happy this Brand,5
37153,37153,Must go for it!,5
37154,37154,It does assist you pretty well!!,5
37155,37155,Perfect watch with 50+ watch faces ( i want noise company to add more,5
37156,37156,Service is bad,5
37157,37157,Overall good smart watch,5
37158,37158,"Connectivity issue is there.. while exiting the app, it disconnects",5
37159,37159,Alexa responds property!!,5
37160,37160,Nice one for this budget..,5
37163,37163,Best in the business,5
37164,37164,Amazing product,5
37165,37165,Perfect in all specifications as mentioned by manufacturer,5
37166,37166,Best buy in this budget,5
37167,37167,I liked it,5
37168,37168,Smartwatch review,5
37169,37169,Superb Watch,5
37170,37170,Thank you so much noise good quality,5
37171,37171,Amazing product by noise try once.....,5
37172,37172,Decent product!,5
37175,37175,Review,5
37176,37176,Good monitering 👍,5
37177,37177,Better quality better version than others,5
37178,37178,"Must buy, best in this price.",5
37179,37179,Good product 👍,5
37180,37180,Value for money,5
37181,37181,Value for money,5
37182,37182,Great but under this price range,5
37183,37183,Amazing,5
37184,37184,Very Good Product in this price range...,5
37187,37187,Wonderful Watch,5
37188,37188,Awesome smart watch in affordable price,5
37189,37189,Value for money,5
37190,37190,Great Product at Average price,5
37191,37191,Overall nice one,5
37192,37192,Best value for money,5
37193,37193,Beautiful watch,5
37194,37194,Review,5
37195,37195,Satisfactory,5
37196,37196,A good overall smartwatch/fitness tracker to get all the basics done,5
37199,37199,Stunning!,5
37200,37200,Its excellent,5
37201,37201,Good fit and I recommend.,5
37202,37202,I fully reset this watch and his properly work,5
37203,37203,Accurate and have many features,5
37204,37204,Awesome product,5
37205,37205,So far so good,5
37206,37206,"Trust me , You will be very satisfied 👍",5
37207,37207,Great product,5
37208,37208,Good,5
37211,37211,"The product is okayish, and a lot of things need improvement.",5
37212,37212,Very good.,5
37213,37213,"Over all everything is good,very satisfied",5
37214,37214,Value for money!,5
37215,37215,Looking fabulous,5
37216,37216,Just awesome!!,5
37217,37217,Very efficient and value for money,5
37218,37218,Thank You Amazon &amp; Noise,5
37219,37219,I'm in love,5
37220,37220,Loved the smart watch.. Works amazing,5
37223,37223,Very good product after some update now app and watch both are working good,5
37224,37224,Nice product,5
37225,37225,Good choice,5
37226,37226,Noise colorfit pro3 assist,5
37227,37227,Beautiful smart watch,5
37228,37228,Good for Updating of daily health data output,5
37229,37229,It's just nailed it,5
37230,37230,Super watch,5
37231,37231,Good battery life . Overall good experience.,5
37232,37232,"its working very good,",5
37235,37235,Good,5
37236,37236,"Good looking, Good watch faces",5
37237,37237,build quality,5
37238,37238,Affordable and ease to use,5
37239,37239,Norification show very bad expirence with support,5
37240,37240,Awesome product,5
37241,37241,Excellent,5
37242,37242,Best watch under this price segment,5
37243,37243,Awesome product,5
37244,37244,"It's good, and sleep monitoring is not working",5
37247,37247,Good,5
37248,37248,Waist of money 😭,5
37249,37249,Affordable Watch,5
37250,37250,The watch is very good quality,5
37251,37251,Noise Corfit Watch is very good nd Battery life is also good,5
37252,37252,Great,5
37253,37253,Oxygen level,5
37254,37254,Awesome.. Full paisa wasool budget smart watch.,5
37255,37255,Best watch,5
37256,37256,Super product,5
37258,37258,All good except music control and Alexa support,4
37259,37259,Worth for the price tag,4
37260,37260,Amazing watch in the budget,4
37261,37261,Good looking watch,4
37262,37262,Not sartify,4
37263,37263,Product is good,4
37264,37264,Value for money smart watch,4
